message,label
famou quot develop abil listen anyth uncondit without lose temper self confid mean marri,0
ne thing interest good birthday u wrking nxt start uni today,0
gd got free ice cream oso wan,0
ok problem get taxi c ing tomorrow tuesday tuesday think r go cinema,0
guy leav,0
yesgauti sehwag odi seri,0
ball move lotwil spin last difficult bat,0
excel readi moan scream ecstasi,0
im go orchard lareadi reach soon u reach,0
get step outta way congrat,0
im da intro cover energi trend n pro n con brief descript nuclear fusion n oso brief histori iter n jet got abt n half page,0
alright sure let know leav,0
want go perumbavoor,0
convey regard,0
actual im wait week start put ad,0
pl come quick cant bare,0
yeah usual guy town therer definit peopl around know,0
orh tot u say still dun believ,0
way im go back,0
sell well ton coin sell coin someon thru paypal voila money back life pocket,0
tell happen dont behav like ok need say,0
gonna ring weekend wot,0
moji love word rich day,0
thank rington order ref number r mobil charg å£ tone arriv plea call custom servic,1
ooooooh forgot tell u get yovil phone,0
aight pick open tonight,0
movi theatr go watch unlimit movi pay,0
hmmm mayb tri e shoppin area one forgot e name hotel,0
end might still vomit okay everyth come,0
ye come nyc audiit tri reloc,0
u meet ur dream partner soon ur career flyng start find free txt horo follow ur star sign e g horo ari,1
need stop go bed make fuck deal,0
goodmorn today late hr,0
free st week entri textpod chanc win gb ipod å£ cash everi wk txt vpod tsc wwwtextpodnet custcar,1
dear got train seat mine lower seat,0
ill b soon,0
actual get readi leav hou,0
pop ltgt ibuprofen help,0
meet corpor st outsid gap û see mind work,0
aiyar sorri lor forgot tell u,0
watch ajith film ah,0
joy father john john joy father u th hav ltgt iq ti ia question tri answer,0
sorri da thangam sorri held prasad,0
hi engag fixd ltgt th next month know realli shock bthmm njan vilikkamt ws al sudn,0
naughti littl thought better flirt flirt n flirt rather love someon n gettin hurt hurt n hurt gud nyt,0
okay go sleep later,0
check head drop stuff,0
wait msg ltgt min,0
hi way u day normal waythi real ur uniquei hope know u rest mylif hope u find wot lost,0
might want pull case plan spend dont much confid derek taylor money manag,0
hav almost reach call unabl connect u,0
thank rington order refer number x mobil charg tone arriv plea call custom servic,1
tell u call claim å£ prize u enter ur mobil person detail prompt care,1
text get rington logo game wwwtxtcom question infotxtcouk,1
nofew hour beforew hair cut,0
blanket suffici thx,0
free st week nokia tone ur mob everi week txt nokia get txting tell ur mate zed pobox wwq normpton,1
break time one come n get stuff fr ì,0
k k pa lunch aha,0
schedul next week town weekend,0
im ok part tomorrow,0
probabl come everybodi done around ltgt right,0
ok theori test ì go book think may coz thought wanna go jiayin isnt free,0
misplac number send text old number wonder ive heard year best mcat got number atlanta friend,0
roger weû÷r probabl go rem,0
want new nokia colour phone deliv tomorrow free minut mobil free text free camcord repli call,1
oh fuck sake like tallahass,0
thank vote sing along star karaok mobil free link repli sing,1
hello go villag pub either come accordingli ok,0
lol made plan new year,0
hope wasnû÷t piss rememb gone sister someth,0
hi darlin im helen fone im gonna b princ nite plea come tb love kate,0
know thinkin malaria relax children cant handl malaria would wor gastroent take enough replac loss temp reduc give malaria med vomit self limit ill mean day complet stop,0
hot live fantasi call p per min ntt ltd po box croydon cr wb k,1
oh ok prob,0
chinatown got porridg claypot rice yam cake fishhead beehoon either eat cheap den go cafe n tok go nydc somethin,0
u wake alreadi thanx e tau sar piah quit nice,0
sent like,0
year mani mile,0
way stay oh,0
jay get realli impati bellig,0
cant talk nowi call candont keep call,0
ì pay first lar da stock comin,0
eldest know,0
bugi juz wat im walk home oredi ìï late repli oso saw top dat like din buy r ì,0
ok call mom instead fun,0
reason team budget avail last buy unsold player base rate,0
famili respond anyth room went home diwali one call come make feel like die,0
back bit long co accid divert via wadebridgei brilliant weekend thank speak soon lot love,0
poor girl cant go one day lmao,0
lol well dont without could big sale togeth,0
app class varaya elaya,0
u go phone gonna die stay,0
meet u work tel shall work tomorrow,0
ye start send request make pain came back im back bed doubl coin factori gotta cash nitro,0
dont look back build coat dont want get sick hurri home wear coat gym,0
ugh leg hurt musta overdid mon,0
ok ask money far,0
mm kanji dont eat anyth heavi ok,0
upgrdcentr orang custom may claim free camera phone upgrad loyalti call offer end th juli tc appli optout avail,1
kkgoodstudi well,0
superior tell friday leav depart except oursso leav youani way call wahe fathima hr conform,0
phone weirdest auto correct,0
must sit around wait summer day celebr magic sight world dress white oooooh let snow,0
yup im elabor safeti aspect issu,0
alright im outhav good night,0
text meet someon sexi today u find date even flirt u join p repli name age eg sam msg recdthirtyeight penc,1
true easier,0
import custom servic announc call freephon,1
get threat sale execut shifad rai complaint offici messag,0
im realli sorri lit hair fire,0
reach home safe n sound liao,0
sorri go home first daddi come fetch ì later,0
one,0
hi wkend ok journey terribl wk good huge back log mark,0
well big surpri,0
haha dont angri take practic real thing,0
happen r waxsto wat want come ill get medic insur shell abl deliv basic care im current shop right medic insur give til friday morn ill see major person guid right insur,0
mmmm cant wait lick,0
bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend,0
mean get door,0
sister belong famili hope tomorrow pray herwho fate shoranur train incid let hold hand togeth amp fuell love amp concern prior grief amp pain pl join di chain amp pass stop violenc women,0
lol would despit cramp like girl,0
pl pl drink plenti plenti water,0
ill hand phone chat wit u,0
special select receiv award call line close cost ppm tc appli ag promo,1
want wish happi new year want talk legal advic gari split person ill make trip ptbo hope everyth good babe love ya,0
friend help us problem give stupid suggest land us anoth problem help us forgt previou problem,0
finish work yet,0
got ur favorit oyster n got favorit sashimi ok lar dun say alreadi wait ur stomach start rumbl,0
urgent mobil number award å£ bonu caller prize call land line valid hr,1
go fool dont cheat ok,0
tri find chine food place around,0
aight lemm know,0
wont wat wit guy,0
like made throw smoke friend car one time awesom,0
cant get da laptop matric card wif ì lei,0
dear reach railway happen,0
nan sonathaya soladha boss,0
hey thk juz go accordin wat discuss yest lor except kb sun co nt much lesson go attend kb sat,0
pain couldnt come wor time,0
beerag,0
gonna go get taco,0
nite,0
take away money worri,0
yo yo yo byatch whassup,0
usual bodi take care buy make sure doesnt progress pl continu talk saturday,0
import inform orang user xxxxxx today ur lucki day find log onto httpwwwurawinnercom fantast prizeawait,1
ìï send content page,0
still check da,0
oop sorri check dont mind pick tomo half eight station would ok,0
im gonna say sorri would normal start panic time sorri see tuesday,0
gone get info bt dont know,0
hi im alway onlin yahoo would like chat someday,0
cool text readi,0
hi di yiju would happi work wif ì gek,0
make lasagna vodka,0
hmmmi uncl inform pay school directli pl buy food,0
well lot thing happen lindsay new year sigh bar ptbo blue heron someth go,0
ok im walik ard u wan buy anyth go ur hou,0
oh outsid player allow play know,0
thnx dude u guy nite,0
cbe realli good nowadayslot shop showroomsc shape good,0
cp cau outag conserv energi,0
sad puppi noi,0
yunni im walk citylink ì faster come hungri,0
reali busi guy im tri bother get exam outta way tri car gr day,0
accordingli repeat text word ok mobil phone send,1
im also came room,0
hello got st andrewsboy long way cold keep post,0
lol ouch wish id stay bit longer,0
huh mean comput scienc like dat one push n,0
cook rather nice salmon la,0
big brotherû÷ realli scrape barrel shower social misfit,0
mean left earli check co im work,0
dont want hear anyth,0
oh sorri plea,0
idc get weasel way shit twice row,0
drinkin im ok,0
wonder okor great month cherish guy wish well day mojibiola,0
aight see bit,0
sorri mate phone didnt write love kate,0
wat ur opinion abt abt charact,0
hellodrivbyquit edrunk sorri iff pthi make senrddnot dancc drum n basqihav fun nhite x ro xxxxxxx,0
messag sent askin ltgt dollar shoul pay ltgt ltgt,0
nah dub je still buff,0
well know z take care worri,0
send email mind ltgt time per night,0
dear go rubber place,0
bluray player,0
ummmawil call check inour life begin qatar pl pray hard,0
im reach anoth stop,0
si take mokka player,0
hello good week fanci drink someth later,0
skalli wont play first two odi,0
real u get yo need ticket one jacket im done alreadi use multi,0
kkwhen go,0
yup bath liao,0
mode men left,0
u turn heater heater set ltgt degr,0
wait call sir,0
still grinder,0
get gift year didnt get anyth bad,0
haha cant tmr forfeit haha,0
hurri home u big butt hang last caller u food done im starv dont ask cook,0
talk sexi make new friend fall love world discreet text date servic text vip see could meet,1
fineabsolutli fine,0
oper ltgt,0
im list buyer,0
back work morro half term u c nite sexi passion b go back chat luv dena call å£minmobsmorelkpoboxhpfl,1
ìï come lt n pass lar,0
check room befor activ,0
rose redr bloodblood heartheart u u send ti ur friend includ u like u get back u r poor relat u need support u r frnd mani luv u pray god marri u tri,0
u made appoint,0
great safe trip dont panic surrend,0
messag great doctor india drink appi fizz contain cancer cau age,0
sorri ill call later meet,0
good r u work,0
im meet call later,0
dear deni word plea,0
futur plan tomorrow result today best present enjoy futur,0
get readi moan scream,0
send ur friend receiv someth ur voic speak express childish naughti sentiment rowdi ful attitud romant shi attract funni ltgt irrit ltgt lovabl repli,0
morn ok,0
hi darlin kate u doin somethin tonight im go pub call swan someth parent one drink phone u,0
everi day use sleep ltgt,0
umma life vava umma love lot dear,0
super msg danalla time,0
ohi ask fun hahatak care ì,0
yeah wouldnt leav hour least sound,0
gumbi special ltgt chee pizza know doin tonight,0
think iû÷m wait bu inform get ever get,0
bought one rington get text cost pound offer tone etc,1
take italian food pretti dress panti,0
well im glad didnt find total disagr lol,0
come karnan car plea wait till pm directli goto doctor,0
sound better even im costum im sure time finish tomorrow txt end,0
ur chang da report big co ive alreadi made chang da previou report,0
lol well qualiti aint bad aint complain,0
jolli good way give u ticket sat eve speak x,0
ye babi need stretch open pussi,0
ok gentleman treat digniti respect,0
u havenåõt lost ill alway b ui didnåõt intend hurt u never knew u felt iwasmarinethatåõ itriedtel urmomi careabout u,0
hello love went day alright think sweet send jolt heart remind love hear scream across sea world hear ahmad al hallaq love possess passion kiss,0
dude avatar imp one point thought actual fli room almost tri hittng one reflex,0
